Age,disuti_M,disuti_L,disuti_U,QL00_M,QL00_L,QL00_U,QL15_M,QL15_L,QL15_U,QL35_M,QL35_L,QL35_U,Batch
70,0.40522969209647813,0.3941707581081917,0.41625982321826455,0.12324702557602502,0.1116281301353482,0.13595472773875097,0.12308370223595846,0.11149741516680166,0.13577744022390267,0.12287546881963979,0.11132665009135238,0.13554589481358145,0.5428293757140636
75,0.42773959555697705,0.4141836941834781,0.4416553808302441,0.12983530364563603,0.11731679216256075,0.143441924013484,0.1296393586310412,0.11714861952926778,0.14321241660888281,0.12938310399050168,0.11692907159017021,0.14291283813628544,0.5428293757140636
80,0.45161082606319064,0.43384586476213005,0.470384115895017,0.1366519880991286,0.12306537365724016,0.15130513413470748,0.13641954393789077,0.12286282450825452,0.15102214289977017,0.13612526935850916,0.12259906849230577,0.1506625051289371,0.5428293757140636
85,0.47706271844706066,0.4542136664026475,0.5015836231227135,0.14393253384355853,0.12872681068121913,0.1600981781969645,0.1436534023524461,0.1284826483443306,0.15976615564478497,0.14328003760740451,0.12818257744643102,0.15931349462167213,0.5428293757140636
90,0.5035847419280238,0.47408297114155246,0.5352108501312074,0.1516655732831238,0.13481695978898195,0.16975744635665344,0.1513340743373099,0.1345528797346749,0.16936232598616047,0.15088574858982706,0.1342085316745585,0.16883965450797367,0.5428293757140636
50,0.32592118688797556,0.3103466532525946,0.3424006067172818,0.11354365199560237,0.10327904120942365,0.1252787067972808,0.11346109616099323,0.10321400831752095,0.12518111204051924,0.11335200494721505,0.1031289301671882,0.12505337864807606,0.8286872706376016
55,0.3441831938391713,0.3311362854137399,0.3583775737798884,0.11975222029801003,0.10934702611309141,0.1314766637633561,0.1196465939049392,0.10926202949026109,0.13136297429883942,0.1195187031475862,0.10915087378306357,0.13120689745091133,0.8286872706376016
60,0.3634477136933162,0.35261022172671486,0.37565459655780953,0.12628641733102267,0.11573815001376547,0.1383311977948373,0.1261574926399689,0.11563178656042528,0.13818336593798516,0.12598895718819353,0.11549273359006984,0.13798835554421773,0.8286872706376016
65,0.3839016018732343,0.37398477843356404,0.39453992931338755,0.13308080613320022,0.12226294117235274,0.1458917062720678,0.13292583163376945,0.1221271109386175,0.14570508705420002,0.1327246568907004,0.12193729583030288,0.14546103801916085,0.8286872706376016
70,0.40525190545964523,0.3950778328367919,0.41661340826743926,0.14028076859582986,0.12886212907403707,0.15354580025748538,0.14008182595725965,0.12868769734307478,0.1533389615134645,0.13982341823495598,0.1284598897604485,0.1530763534169102,0.8286872706376016
75,0.4280891951315837,0.4148420409446081,0.44124393345624957,0.14806067669594825,0.13569186279543596,0.16229059293846243,0.14782966685759819,0.13548644350208425,0.16204213020293282,0.14752809776284465,0.1351970874965843,0.16171773510351797,0.8286872706376016
80,0.4517044845342483,0.4344150922955798,0.46931741407084926,0.15613167993216523,0.14255861656761482,0.17163532553810054,0.15585332724640857,0.14230666777211484,0.17132617171089717,0.15548932730485804,0.14198073862703617,0.17091784594152667,0.8286872706376016
85,0.47705223213585013,0.45412746589774183,0.5005797607881954,0.1648033858342964,0.14976184478317112,0.18167720205677543,0.1644588569181507,0.1495002487861961,0.1812988027195469,0.16401286653434902,0.14914044270900412,0.18080533665019197,0.8286872706376016
90,0.5035958573436586,0.47492386548146553,0.5332849659437285,0.17381918057773793,0.156975605613992,0.19279484816925424,0.17341842817058406,0.15664550313829348,0.1923071079087664,0.17292242405883532,0.1562259266808769,0.19167172546047165,0.8286872706376016
50,0.327092326756272,0.3108372766402118,0.34319851569072857,0.1081236643570144,0.09779795412150806,0.11991269561652623,0.1080513320921628,0.09773564566519874,0.11982341385313938,0.1079567119509583,0.09765413662648151,0.11970663867587235,0.15893914317712188
55,0.3451474591792266,0.3313718103709177,0.35910208253456805,0.11387031725775032,0.10349560141120609,0.1258801003987538,0.11377622890306052,0.10341960761827645,0.12576755420032157,0.11365506446118812,0.10331837359448058,0.12562556898765967,0.15893914317712188
60,0.3642328803048055,0.3523907581221834,0.3761809903645641,0.12000014889823529,0.10905001213503221,0.13235839744673822,0.11987903007795259,0.10894622299223612,0.1322132527105237,0.11972220082845195,0.1088018169780782,0.13202356336411655,0.15893914317712188
65,0.38435065975532234,0.3737579298948109,0.3953224008158569,0.12634771900604355,0.11480416219893642,0.13938276046968442,0.12620168146188968,0.1146766119452514,0.13920768120717344,0.12601989133657915,0.1145099280813232,0.13897969247669517,0.15893914317712188
70,0.4056384982815806,0.39428728048259404,0.41725147620730024,0.13307761415991815,0.12071432138993468,0.14720003767112255,0.13289431365484589,0.1205581419093826,0.14698984487804634,0.13266216886559534,0.12035415310502443,0.14671533803888448,0.15893914317712188
75,0.4277136956321277,0.41426950881852953,0.4428989310505941,0.14022706750250308,0.12680853387993293,0.15528273155444597,0.14001218004410662,0.1266210517719529,0.15503009725770317,0.1397260420964897,0.12637628564451117,0.15470033472505762,0.15893914317712188
80,0.4512174600250992,0.4334447443923108,0.4719799764711462,0.14780973226874947,0.13289024047431097,0.1647781434770041,0.1475487975962757,0.13267850255087854,0.1644788145821751,0.14720999524405676,0.13240215229948457,0.1640881520772637,0.15893914317712188
85,0.4759197909157791,0.45299767830385834,0.5032609375762838,0.15571388224192054,0.1392726410039286,0.1747126468201724,0.15537270735088274,0.1389874717776405,0.17431654434321997,0.15494569734689012,0.13864547139743832,0.17380027926399202,0.15893914317712188
90,0.5023127687543647,0.47327980116018903,0.537515227426858,0.16408520942992158,0.14604530820924042,0.1850528681008462,0.1636995723840445,0.1457218693514602,0.18459085815898654,0.1631895767064327,0.1453128481064453,0.18393503732749555,0.15893914317712188
50,0.3260731708552712,0.3084191264007753,0.3446204059187258,0.10046365752885503,0.09106348596706752,0.11188005838897035,0.10038994708461844,0.0910095131312312,0.11179281243022782,0.10030048067658334,0.09093890378130047,0.11167871399775434,0.2252559382468462
55,0.34438296147024433,0.3298339343289357,0.3600069621699461,0.10581692040249599,0.09628030763861761,0.1172827902164842,0.10573494565590805,0.09620610359148275,0.11718895922187211,0.10562309290423055,0.09610906390946228,0.11706625202507966,0.2252559382468462
60,0.3636136926712513,0.351900773080276,0.37678862747493047,0.11141232694519476,0.1015910591414561,0.12287646501536148,0.11130141889276467,0.10150176480652133,0.12275020583761138,0.11115738757981306,0.1013850190212965,0.12259271613780752,0.2252559382468462
65,0.3840811818265077,0.3738533179829533,0.39516678728362387,0.11729220027732241,0.10696682036187968,0.12965626688737752,0.11715375021633004,0.10685217441236473,0.1294963222061266,0.11697287306116178,0.10670235602779267,0.12928734447526477,0.2252559382468462
70,0.40569342033335665,0.39522478583775916,0.4170265343370828,0.12364328597237599,0.11254408643146274,0.13690060777923935,0.12348301266083722,0.11240280290866414,0.13669756970863664,0.12326686356228893,0.11221827307508839,0.13643246927120253,0.2252559382468462
75,0.42851678481436284,0.4147016418777134,0.44268433061780943,0.1302199778322813,0.1182216666339891,0.14441001788108104,0.13002341212298926,0.11805326350604876,0.1441863684619534,0.1297667978971655,0.11783362489439385,0.14389441771147435,0.2252559382468462
80,0.4525784725498626,0.43434116015356694,0.47128753776931914,0.13731548202461316,0.12382544461327083,0.15240989156543824,0.13706689908196795,0.12361687769756763,0.15212127700174424,0.13673435029211237,0.12334471399559824,0.1517448195839915,0.2252559382468462
85,0.4780458213692631,0.4536923991745953,0.502823899583153,0.1448964119999765,0.12938052849554163,0.16178938927216974,0.14461786060551762,0.12913000523022802,0.16143449041431285,0.1442470194193594,0.12880333392316132,0.1609763236969493,0.2252559382468462
90,0.5050715958597257,0.4736319469678316,0.5367120152068819,0.15266147848182712,0.13555600048545666,0.17167227515562397,0.15231334656185547,0.13526461537618342,0.17126351044533664,0.1518347571726998,0.13492738685207545,0.17071546951344888,0.2252559382468462
50,0.3258039311832962,0.3105712473187365,0.34452680517471374,0.10601234541482149,0.09618497197180988,0.11799063046692086,0.1059394937077448,0.09612781697468337,0.11790941082218437,0.10584037580288785,0.0960534035978112,0.11778738002060525,0.4817248929757625
55,0.3441271912000714,0.3312721855010738,0.3598002705373282,0.11174237921843994,0.10166856331047179,0.12374565985701858,0.11165077699455803,0.10158204521872621,0.12364295629459837,0.11152977719554594,0.10146892476548026,0.12350865020225779,0.4817248929757625
60,0.36349997256416244,0.35279950578366864,0.37667324977813443,0.11780703143566273,0.10724277540869914,0.1299351959722936,0.11768753735161644,0.10714275596278412,0.12981245951375509,0.11753079644245296,0.10701200175365894,0.12965200964970378,0.4817248929757625
65,0.3841261880109739,0.37418449962442957,0.3955122744134565,0.12405964300269287,0.11296524042267812,0.13668730992989692,0.12391742872855233,0.11284548684538506,0.1365228866470644,0.12373888047784298,0.11268094119291405,0.13630806574979734,0.4817248929757625
70,0.4056237760218758,0.39436557542564504,0.4173328115481859,0.13086531266760726,0.11885797844927892,0.1446285316989782,0.13069056929446463,0.11870564343226932,0.1444249567312513,0.13045710937244198,0.11850404797163393,0.14415910923105096,0.4817248929757625
75,0.4284701213590443,0.4144456243284917,0.4429505549992453,0.13785663922462071,0.12482209589493445,0.15324026407070535,0.13765264632118968,0.12463245335452958,0.15300807570912658,0.13738864928893052,0.124397579395316,0.15270494434539444,0.4817248929757625
80,0.45231885644455716,0.433373923361671,0.4718346671930114,0.14536137401752156,0.13127929029042903,0.16149124078539384,0.14510870875875825,0.13104522522862722,0.16115449399761694,0.14478768826716304,0.13076040005595665,0.1607372752903276,0.4817248929757625
85,0.47756896591803655,0.4523452665073757,0.5039233423508522,0.1534385735061835,0.1377896445287833,0.17149818640230644,0.15312755892778307,0.1375437058479069,0.17115842252724559,0.1527038067728544,0.13722284422608214,0.17071528370463745,0.4817248929757625
90,0.5044150251952488,0.4718675542989886,0.5386004853155126,0.16181678982568165,0.14365027421766077,0.18254483598326304,0.16143510471912065,0.14335446723632264,0.18206203258289447,0.16094541970498086,0.14298273772129588,0.18143046252458958,0.4817248929757625
50,0.32693010475685275,0.3109358585729975,0.34478532926607325,0.10461878265699656,0.09533150482376695,0.11574440182869423,0.10454630662844797,0.09527280856472128,0.11565996534792071,0.10444952639779301,0.09519696188604225,0.11554952142400038,0.7145952670834959
55,0.3450627044303511,0.3313191352329543,0.3597723771585964,0.11015938925859106,0.1008633923719377,0.12145600585136195,0.11006748717693832,0.10078990455222049,0.12133579582631002,0.10994564147111294,0.10069378579171548,0.12117844137292566,0.7145952670834959
60,0.36400103528947125,0.35284352220192383,0.37666884444500587,0.11599279457866354,0.10651512783574056,0.12747595114314159,0.1158816991235859,0.10640989577989458,0.12733775028484615,0.11573551180852189,0.10627235286150762,0.12715665656561986,0.7145952670834959
65,0.38422092512323547,0.37441193839061454,0.39548482288954145,0.1221643272166993,0.1124892921214524,0.13395242305737515,0.12202126393655721,0.1123635656482888,0.13378197929142538,0.12183614730779418,0.11219928141805303,0.13357083615614737,0.7145952670834959
70,0.4056610230820355,0.39446815880316477,0.41664411325517364,0.12869185262936697,0.11828788108695677,0.14141601690592887,0.12851593273196427,0.11814654982857165,0.14123015954083903,0.1282968873829938,0.11796191638932588,0.1409873974707272,0.7145952670834959
75,0.42827849196566964,0.41336830260731333,0.4421943328527183,0.13569018496606813,0.1241270533783843,0.1495041833266288,0.13548326429880714,0.12395483174416562,0.1492518368263234,0.13521006340804537,0.12371260442250386,0.14892249463418264,0.7145952670834959
80,0.4520900331515264,0.4320037646288757,0.47102412656129117,0.14296892255790616,0.1301467148752811,0.15812832438245739,0.14271891167055356,0.12993741171810858,0.15784877197652758,0.14239306846348473,0.12965394242101158,0.15748085225048591,0.7145952670834959
85,0.4769380003124592,0.45130196832694525,0.5022044505009026,0.15064736293455055,0.1358622920265968,0.16776795522732432,0.1503332191384757,0.13561104141795133,0.16742448170509452,0.14993002349172602,0.13529545131499707,0.16694124218313044,0.7145952670834959
90,0.5034234781287354,0.47094216489689245,0.5366293716740267,0.15873245779889683,0.14228401764351423,0.17727206417484442,0.158352294822828,0.14199788031657243,0.17682700474054094,0.15788715575405093,0.14163299913968327,0.17632770402562697,0.7145952670834959
50,0.32647843959785405,0.3100804955317788,0.3432798778253217,0.10171116451287027,0.09308643717319123,0.11221003663391572,0.10164572485470193,0.09302546043495781,0.11212996722070656,0.10155006438538267,0.09294569830541959,0.1120252416722673,0.4512080391868949
55,0.34470516403700135,0.33088249602370257,0.35913936511290445,0.10697025217270001,0.09837323981572836,0.11789099349606662,0.10688968341820967,0.09829986776299768,0.11778682172575122,0.10678249028816052,0.09819598411991674,0.11765062655568577,0.4512080391868949
60,0.3637379906213818,0.35214227465078535,0.3761666731519365,0.11262027840752387,0.10367250710666426,0.12378717531803804,0.11251653264195355,0.10357965374341294,0.12366041767522903,0.11238126421515227,0.10345260530025341,0.12349475182285075,0.4512080391868949
65,0.3840442640329832,0.37369233002521507,0.39540669518092403,0.11854796448501682,0.10904489193811616,0.13052000237914135,0.11841403419671825,0.10892818989443459,0.13036908150665136,0.1182413968644849,0.1087757617295128,0.130166971446882,0.4512080391868949
70,0.40546323355365477,0.3935919608341119,0.4174887597029751,0.1248567671992464,0.11486990758477064,0.13736789834330648,0.12469860626906981,0.11471712258889154,0.13718039403507729,0.1244935655913014,0.11452523805523365,0.13693534715502426,0.4512080391868949
75,0.42805130487143156,0.413145355427025,0.44328146264998114,0.1314020741092265,0.12063189004292445,0.14529919075187725,0.13120234238975548,0.12045470600833075,0.14507954811042695,0.13094553003009063,0.1202233983235634,0.14478783034551373,0.4512080391868949
80,0.4518374292251678,0.43326198856600073,0.47108597933655155,0.1384174803241407,0.12626491824680192,0.1530165503593516,0.13817334020316233,0.12606645527240934,0.15272056362058792,0.13785584711498083,0.12580411542299558,0.15233222796826473,0.4512080391868949
85,0.4770085349721608,0.4534496560267288,0.5021125993676497,0.14571960775506332,0.13207466976875606,0.161457989103481,0.1454324663052523,0.13183110828716124,0.16112071525746774,0.14505785460221549,0.13151383264413452,0.16066407810921327,0.4512080391868949
90,0.5037322393655177,0.47395473155103857,0.5361501257083855,0.15335788650822657,0.1381203728985809,0.17109637922627208,0.15300847098842812,0.13783065061162642,0.17066307150664486,0.15256599436387802,0.13745296631717374,0.1701064163152038,0.4512080391868949
50,0.32643512844297085,0.30891824378535404,0.3439773968368101,0.10296679499612962,0.09364324583300905,0.11374330828033533,0.10289129500727143,0.09358478730679151,0.11365112040040219,0.10279823254913631,0.09350831074513372,0.11353056559163305,0.936939237639308
55,0.3446383026240912,0.3301752268454078,0.3594488819901112,0.10860210554954358,0.09902252148289024,0.11926306373579641,0.10850741811385756,0.09893685209879957,0.11916006931088641,0.10838703792291607,0.09882484676125972,0.11902539672085366,0.936939237639308
60,0.36385361994234694,0.3514359700057301,0.3760993148949029,0.11438925670096858,0.10459119483178729,0.1254344897205493,0.11427889998321872,0.10449128294088124,0.12530415671214884,0.11413559589911604,0.10436068021895019,0.1251338056512146,0.936939237639308
65,0.38423094908209776,0.3735173353042233,0.3953839875267746,0.12058312089197815,0.11036177588885036,0.13207750380313044,0.12044892368572158,0.11024785254776956,0.13192258040725752,0.12027317038239048,0.1100989595836866,0.13171517068887106,0.936939237639308
70,0.4054850573303268,0.3945181794534248,0.41765701364815083,0.12710998525458822,0.11642657301059504,0.13943317886542816,0.12694296871238353,0.11627103413552156,0.1392328831715251,0.1267243006468493,0.11606838143601944,0.13897132831097955,0.936939237639308
75,0.42807585537330756,0.41416419196642457,0.4436800967227875,0.13396935645320227,0.12273936775350504,0.14760635366007663,0.13375396073088763,0.12256404691962726,0.14735697862481767,0.1334705055899282,0.12233307996079729,0.1470315558281182,0.936939237639308
80,0.4519565712059107,0.4331858360981118,0.4733772917318857,0.14120658461184768,0.12862354637458698,0.15604142794345807,0.14096204661582945,0.12839288910951044,0.15572699694478326,0.14063962275630273,0.12809202226119754,0.15532056523860846,0.936939237639308
85,0.4770830964394889,0.45260988758784054,0.5055048361358685,0.14877705187623191,0.13485873739226956,0.16568371990762945,0.1484850746919747,0.13459389334316924,0.16532077380227564,0.14807785193383988,0.134248522005082,0.1648476408838545,0.936939237639308
90,0.5035052787351523,0.47243926711999606,0.540032396653174,0.15687310906502472,0.141342872174399,0.17557686000309905,0.15651025770513177,0.14104467728045345,0.17513266174527192,0.1560510541984832,0.1406559379227696,0.17455399226371648,0.936939237639308
50,0.3263842056924085,0.3108900233478345,0.3427406849309089,0.10358169825032904,0.09414797877790891,0.11409275946372711,0.10350970756624481,0.09408822253153018,0.11401541337104605,0.10341506053068633,0.09401005430226249,0.11391424368078094,0.9704207999166101
55,0.3444944370487951,0.33152125958927375,0.35834488657825603,0.10892114335271072,0.09947038392570669,0.11964956470840728,0.10883157038699501,0.0994018888541009,0.11954499880271174,0.1087164367774513,0.09930709860810402,0.11940829056314471,0.9704207999166101
60,0.3637439476424297,0.35279908280312927,0.3758509427269516,0.11450942057044455,0.10479291919367367,0.12573689697107118,0.11439716037865529,0.10470416033850334,0.125608071817662,0.11425648329471763,0.10458819437198648,0.12543970813607544,0.9704207999166101
65,0.3840563986146077,0.37449349074321564,0.39491350093299965,0.12040651161712712,0.11035653061270254,0.13227075831820928,0.12027547345188541,0.11023736503689399,0.13212168537043037,0.12010245760577602,0.11008165077542872,0.13192658467002358,0.9704207999166101
70,0.4055377842795489,0.39524110401570217,0.41670030710607936,0.1267146358829206,0.11603638997580572,0.13928600865269103,0.12655048011573955,0.11589838701728934,0.13910394630166242,0.12633245298099474,0.115718227299218,0.13886615192945947,0.9704207999166101
75,0.4280300390302174,0.4149053428901396,0.44197398653819103,0.13345429057930083,0.1218901343666084,0.1469855294035199,0.13325127049548496,0.12171649256354657,0.14675460477394778,0.1329883860709032,0.12148978359534716,0.14645317962831864,0.9704207999166101
80,0.45208310018413567,0.43473449401993935,0.4702725320411102,0.1405233668680878,0.12771129755451108,0.15577638719940817,0.1402917993579121,0.12750980497851908,0.15549020142390124,0.13998957366285406,0.12724695238341488,0.15511525853867464,0.9704207999166101
85,0.477361054221245,0.4545098855368939,0.5018129139866083,0.14794153127400633,0.13372442360415734,0.16428906686762385,0.14763576444529702,0.13348700021630838,0.16394559559616642,0.14724836983038497,0.13317726416911202,0.16349779645669865,0.9704207999166101
90,0.503896988857541,0.474708108599062,0.5353545477291125,0.1557957189742717,0.1400778625494626,0.173901486206684,0.15545443840921125,0.1397947269266493,0.17346553127946604,0.15500001912896733,0.1394260596135838,0.17289775063608387,0.9704207999166101
50,0.3267532948272104,0.3105981551128606,0.34481789976974525,0.10166167781162058,0.09196512876218023,0.11262918864783171,0.10159116104693197,0.09190673798134617,0.1125486818120648,0.10150161576738026,0.09183035594068,0.11244337587595517,0.6647470400203019
55,0.3447496539962676,0.3311409483453023,0.3600156744083109,0.1070290084181722,0.09729390355714669,0.11819464837301973,0.10694053692585652,0.09721667365203508,0.11809534735761715,0.10683024641815694,0.09711567992197714,0.11796522364405897,0.6647470400203019
60,0.3639625256265172,0.3522455735917943,0.3765449130698784,0.11274798432459968,0.1026928800401711,0.12441831479877326,0.11263476810486367,0.10260119530906368,0.12428785014135812,0.11249378116452284,0.10248369541820829,0.12411733508557496,0.6647470400203019
65,0.3841664841235548,0.373880195942636,0.39493135356661957,0.1187647565412672,0.10814137552575494,0.1309226695701411,0.11863298468116618,0.10803528762477141,0.13076335578094964,0.11845383385726405,0.10789662709862725,0.1305525387743403,0.6647470400203019
70,0.405594001033754,0.39465284436927567,0.41691986987007246,0.12499627862169632,0.11391006413628398,0.13789337747923383,0.12483732815957521,0.11377148791896322,0.13770639939858953,0.12462569525911749,0.11359046375185011,0.13746219367790088,0.6647470400203019
75,0.42821959985964,0.41326398808945525,0.4425475370081579,0.13167874802572666,0.1195359998098432,0.14560525146527523,0.1314747945650166,0.11935131578278148,0.14536585073057984,0.13121002740823628,0.11911023367002802,0.14505335926828153,0.6647470400203019
80,0.45195320644393927,0.43202547866893937,0.47050318984569917,0.1387275624138863,0.12525151614782842,0.15380682269056808,0.13849026248956967,0.12503465525382804,0.1535139632485388,0.13817375659649672,0.12474697729619683,0.1531319214646752,0.6647470400203019
85,0.4771705488075218,0.45129563760149527,0.5009700840029401,0.14622611955398676,0.13146978627013828,0.16287260898471767,0.14593092451005962,0.1312091943077031,0.16253554340753265,0.1455381401523564,0.13086937685617048,0.16209602787814537,0.6647470400203019
90,0.5037609173995155,0.46963342310966644,0.5344145603142854,0.15406388855415687,0.13792961940796414,0.17238226260239708,0.15372105842075684,0.13764980934713686,0.17191572985081036,0.15326090604153286,0.1372825182619236,0.1713079074218323,0.6647470400203019
50,0.32713644817150206,0.31259903061452554,0.34408673674235984,0.10087386527633914,0.09157485392934765,0.11188106485847776,0.10079710065958078,0.09151126545782846,0.11179448552200895,0.10069838364042766,0.09143099894855569,0.111681252745334,0.17719969036988914
55,0.34515376255277197,0.332445976242767,0.3596877899818559,0.10631803537714873,0.09697290080959281,0.11731321756177257,0.10623107613268543,0.09689837601914471,0.11721504682178603,0.10611583595071428,0.09680091788424479,0.11708667363609324,0.17719969036988914
60,0.36421331848986355,0.3529535945516299,0.3764723075451862,0.11199002293245154,0.10211091591562266,0.12306768009034874,0.11187644275938835,0.10200750547345014,0.12294067346903376,0.111731644431956,0.10187338604870463,0.12277466297107217,0.17719969036988914
65,0.38419551724058104,0.37388608711350657,0.3952072650038604,0.11801195436988521,0.10747009036345789,0.12938415436121475,0.11787171261893584,0.10735113235254416,0.12922463840026105,0.11769305307424859,0.10719340460465841,0.12901624310909618,0.17719969036988914
70,0.4054557271581552,0.39467992979409616,0.4167018174415143,0.12436406103015464,0.11340866546630327,0.1362492248296971,0.12420177193768958,0.11325990614308454,0.136055902063712,0.12398432618564123,0.11306560636024318,0.13580344073780165,0.17719969036988914
75,0.4277929819759394,0.4143377892853404,0.4414254748746951,0.13109195755177858,0.1194950380870551,0.14362303677776328,0.13088993423022566,0.1193048233985586,0.14338727840795412,0.13062174083736777,0.11907050622041947,0.14308028418423177,0.17719969036988914
80,0.4514620851425065,0.43416160862901226,0.4691951149903734,0.1383257824933509,0.12570148369318965,0.15192679587800165,0.1380697683297742,0.12548504992876064,0.15164113712830016,0.13773579030963445,0.12520264970892206,0.1512684868056523,0.17719969036988914
85,0.4765173267947673,0.4537858781663233,0.49926682756097057,0.14569399164913016,0.13194105638760692,0.16087692339039283,0.14539704398129344,0.13168419175650106,0.1605176884072874,0.14501193290346426,0.1313490879467101,0.16003769947228239,0.17719969036988914
90,0.5028661004089366,0.4738823320661,0.5307686626641627,0.15346640371667725,0.13824197039292918,0.1706555292358718,0.15311752301377646,0.13794254522328303,0.17025172738489452,0.1526586390035257,0.13755226288189215,0.16970946500375067,0.17719969036988914
50,0.32670372451607865,0.31214336319987923,0.34549518530130857,0.09677081562618767,0.08712051661826602,0.10725128981149162,0.09670046319325337,0.08706239034296562,0.10717374510502442,0.0966119805597983,0.0869863602513886,0.10707232283562088,0.6444965752307326
55,0.34491684219289,0.3321895432903978,0.36022898828886424,0.10179357146643601,0.09183350205012432,0.1122495959866128,0.10170929791771677,0.09176656440653778,0.1121480609998283,0.10159938419500114,0.09167902207741645,0.11201531254428747,0.6444965752307326
60,0.3640657444026417,0.35316056651477284,0.3761340488931027,0.10714092883818727,0.09660901214960729,0.11798499095041094,0.1070387875082274,0.09652601928080794,0.11786790446343734,0.10691106565507383,0.0964175180203358,0.11771485900711863,0.6444965752307326
65,0.3842713063628648,0.3745370399280375,0.3953767066247532,0.11268767149486707,0.10166182533094673,0.12421105979509332,0.11256342833091904,0.1015509477505716,0.12406751014001105,0.11240107955005749,0.10141210491428986,0.12387994618586678,0.6444965752307326
70,0.405557614004873,0.39445869828303143,0.41732722261817967,0.11851907371779472,0.10671132867703206,0.1307840237054143,0.11836832333275948,0.10657265506050681,0.13060547316584564,0.1181642391449994,0.10639154576333522,0.130372290313295,0.6444965752307326
75,0.4280659515574282,0.41420628759938294,0.4424533129292497,0.12476331230894167,0.11190036536572937,0.13817807680405,0.12458037669236233,0.11173565948738871,0.1379567551976497,0.12433909772556564,0.11152063849839135,0.1376678905788359,0.6444965752307326
80,0.4517500993202291,0.4337468781875272,0.4706860688049835,0.13125796231310422,0.11753368666514319,0.14619108519342158,0.13103250124042537,0.11734122799330654,0.14591962226634092,0.13072755834550587,0.11709056129831566,0.14556552555463498,0.6444965752307326
85,0.4766851445113294,0.4531944382358997,0.50107011194009,0.13818534707493887,0.12331217483685378,0.15459056908209937,0.13791260954098727,0.12307904161261332,0.1542600980882279,0.13753829789600588,0.12277711340997995,0.15382931795046442,0.6444965752307326
90,0.5030190048520422,0.4723793898526458,0.5346435162257333,0.1454166830133548,0.12893735794552272,0.1637107328423885,0.14509346102063142,0.12867993157525678,0.16330767626392104,0.1446614074357207,0.12833030805542653,0.1628129486295256,0.6444965752307326
50,0.3266352498541447,0.31063381724274897,0.34321314762545563,0.10149903314756861,0.0918700730381859,0.11255725265648801,0.10143188069623893,0.09181544289796457,0.11247064739541851,0.10134001865889315,0.09174396819787624,0.11235737792516627,0.5770871087443084
55,0.3448515795680621,0.3305465209079799,0.35895100273714253,0.10692613496750436,0.09717439858290518,0.11843344484526384,0.10683192259176899,0.09709886174529644,0.11831782816459496,0.10671308041629304,0.09700007256178343,0.1181666879867538,0.5770871087443084
60,0.3638699151494563,0.35183321995962835,0.3759288431432954,0.11280440526298474,0.10281443308849839,0.12491063744714972,0.11269294020675717,0.10272118928439337,0.12477162293945167,0.11254434238745342,0.10259928305154709,0.12458993831046385,0.5770871087443084
65,0.38390389947323744,0.3730458439125567,0.3949331875164168,0.11902486766709308,0.10843518690016316,0.13154482867360315,0.11888502120730139,0.10831189663950982,0.13137548866869256,0.11871251155581666,0.10815486600584075,0.13115407134918955,0.5770871087443084
70,0.40519404324598707,0.3935101961235756,0.417325622210906,0.12549196185947747,0.11435781968448572,0.1385794334620622,0.12532133765076287,0.11420997988740442,0.13838577278260825,0.12509391421887453,0.11401688408189936,0.13813284604957204,0.5770871087443084
75,0.42762348405855083,0.4133424490777177,0.4427095490939302,0.1323204553580934,0.12049970877685182,0.14640720738308327,0.1321207314003874,0.12033161089526857,0.1461602929810317,0.13185998114213954,0.12009993119179922,0.14585015232906623,0.5770871087443084
80,0.45130923322314187,0.4324338931276914,0.4718873225304898,0.1394590746509555,0.12670653843362592,0.15491420515045518,0.1392004921748447,0.12649586289079362,0.1546146621339548,0.1388635565935347,0.1262213469346171,0.15420584690612618,0.5770871087443084
85,0.47628681763315206,0.45186494025452884,0.5032680060729221,0.14708159821517752,0.1333217589984085,0.16416854598806713,0.14678095909146172,0.13306301072096438,0.16379975521061693,0.1464034367546807,0.1327281372007625,0.16331199554207862,0.5770871087443084
90,0.5026255977407139,0.47214231085324265,0.5366597567973335,0.15502554640334332,0.1397990074965656,0.17387591430552404,0.15468288982655182,0.139521582401052,0.1733903145550497,0.15422751515009736,0.13915976698154947,0.1728164588891691,0.5770871087443084
50,0.326866336883336,0.3110106518746283,0.34373444435738054,0.10749190509609188,0.09741833256608504,0.11945335571189943,0.10741262324241059,0.09736159978792018,0.11935553438230581,0.10731539769364581,0.09728737393092941,0.11922752961009549,0.8056983086280525
55,0.34488178896504257,0.33104341813631777,0.35897752381122355,0.11318899512886157,0.10299861522662376,0.12538705909612385,0.11309374517385776,0.10292622027001186,0.12527224745996185,0.11297086665858956,0.10283153059578112,0.12512214157632762,0.8056983086280525
60,0.36416728163440293,0.35205256526395334,0.37620144208443806,0.11919979147018459,0.10870729546685697,0.1318495722729045,0.11907836335192204,0.10860278740393424,0.1317150986660754,0.11893340276714506,0.10846618665639543,0.1315361002622114,0.8056983086280525
65,0.38430778104428187,0.3733043875766207,0.3954299787928216,0.12555198146788488,0.11445599188095733,0.13885264836338201,0.12541232529040014,0.11433050267199966,0.13868469798336122,0.12522885341314732,0.1141665281760872,0.13846527637967598,0.8056983086280525
