SID,Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat
GSK,PZ,bg[3],-0.10066721552829529,0.00212674127317318,0.0946392788918128,-0.2862290794900882,-0.16221587073007435,-0.10366416307072526,-0.03749676248114236,0.09154898339641038,1980.220381542727,0.9994394538489948
GSK,PZ,bg[4],-0.08680977773703658,0.00195052864075797,0.09777525117470572,-0.26679384171504666,-0.15420586860217467,-0.0903768265487305,-0.01682864957934168,0.10146264406541652,2512.77277029776,0.999232154014727
GSK,PZ,b0,-2.0996895916556,0.00533290912675859,0.1967042253766856,-2.4885786481022345,-2.2291533884732218,-2.0940115217694295,-1.9618205863039513,-1.738384708958637,1360.5014576470153,1.0003502703180505
GSK,PZ,bd15,-0.4211069855943176,0.00850696921595728,0.3630112769854648,-1.1197801149496476,-0.6753797595852165,-0.4246930015752337,-0.16967755599197396,0.27081609364992765,1820.9185109041628,0.9990083675927094
GSK,PZ,bd30,0.5142624717377594,0.00893745300875249,0.3231225919117593,-0.12846699521368082,0.3027131409852155,0.5187128548773227,0.7233480943524769,1.1456028780280922,1307.0948542119695,0.999894028762587
GSK,PZ,lp__,-190.49577067897584,0.06016357540452501,1.9102319822435612,-195.0312087761739,-191.54159156877276,-190.10911957623583,-189.07896929697608,-187.84681416642445,1008.1030965668028,1.0066610806293066
ITA,C1,bg,0.01630289774936603,2.5772570831256685e-4,0.00905032687813322,-0.001246645200756,0.01020077251203541,0.01624026631563718,0.0225799468028292,0.03390994189774329,1233.1418778440056,1.0027771096012057
ITA,C1,b0,0.7385413252645845,5.1882549694897784e-5,0.00190680202442908,0.7347120433328588,0.7372279884165434,0.7385660253882209,0.739853909156639,0.7422389464169594,1350.7301290160246,1.000251190217258
ITA,C1,bg,0.01630289774936603,2.5772570831256685e-4,0.00905032687813322,-0.001246645200756,0.01020077251203541,0.01624026631563718,0.0225799468028292,0.03390994189774329,1233.1418778440056,1.0027771096012057
ITA,C1,sigma,0.04250739223446877,2.6235999989014648e-5,0.00100042142821208,0.04061303785487281,0.04181026787806442,0.04244957177573842,0.04318937389201009,0.04454994269339078,1454.0211598053224,0.9989000061970388
ITA,C1,lp__,1544.9555682825508,0.0439991893449914,1.2907893066227496,1541.6296821131257,1544.3573515191367,1545.297457770997,1545.8934898691864,1546.3877189287032,860.6396846749514,1.001588825990225
ITA,C2,bg,-0.12169175848173336,0.00149025894889485,0.05793917599510732,-0.23653991852600512,-0.15944667821191602,-0.12125301244420689,-0.08313044989395191,-0.00931585403276232,1511.545247052713,0.9998867891246658
ITA,C2,b0,0.5061108100165875,3.1420248450647994e-4,0.0117638067889225,0.4825359893809333,0.498743099168094,0.5058424864455662,0.5136702256706148,0.530318510850116,1401.769273957787,1.0010912845344702
ITA,C2,bg,-0.12169175848173336,0.00149025894889485,0.05793917599510732,-0.23653991852600512,-0.15944667821191602,-0.12125301244420689,-0.08313044989395191,-0.00931585403276232,1511.545247052713,0.9998867891246658
ITA,C2,sigma,0.15499103087992722,1.9278080283347297e-4,0.00721157088766215,0.1417538466845815,0.15005594681387469,0.15472778447641303,0.15980723843881933,0.1701730155178471,1399.3687930966005,1.0006959984805266
ITA,C2,lp__,98.92106356477282,0.03845078248124904,1.168223723467857,95.85054394714756,98.34516697104236,99.22875663584816,99.79329502402942,100.2856882719587,923.0849669784698,1.007505050615369
ITA,PC1,bg[1],-10715257094597693e7,4421944429375828e8,8394940196824851e8,-16675608926527546e8,-4131034130535191e8,-14715019130699258e7,12903912037953735e7,16813811176630757e8,3.604198091821541,2.40090715596721
ITA,PC1,b0,1.3689119984597211,0.00378684847391284,0.15500792248684075,1.0811270419038554,1.2556469242938193,1.3672398751713473,1.4790146409022111,1.6768515131169706,1675.5289491817364,1.0008121794354852
ITA,PC1,bd15,0.2903033311888797,0.00836373875664645,0.2814939486085446,-0.2616780866466643,0.11048937177810056,0.2974154659683963,0.4770256229995659,0.82854204503364,1132.758182577657,1.0008949893457293
ITA,PC1,bd30,-0.24998417826336897,0.00774259686248727,0.26963975367188375,-0.7713810527449629,-0.4311393879456581,-0.25143930979068607,-0.07095337137184492,0.26889324341087373,1212.8149702091555,1.0001767157762096
ITA,PC1,bg[1],-10715257094597693e7,4421944429375828e8,8394940196824851e8,-16675608926527546e8,-4131034130535191e8,-14715019130699258e7,12903912037953735e7,16813811176630757e8,3.604198091821541,2.40090715596721
ITA,PC1,lp__,-257.8546020423698,0.03795718176418621,1.1576212807745392,-260.83502291717645,-258.39174297076454,-257.5767611574687,-256.9870471457417,-256.5151253530911,930.1330680959384,1.0037005273738209
ITA,PZ,bg[1],-930784679948456e9,6752529892664238e8,1254992129224237e9,-3665905784849913e9,-1954301390650715e9,-49830935466475226e7,12278111524281317e7,8543334133929535e8,3.454211878887955,2.4032371990293586
ITA,PZ,b0,-2.4854402209376723,0.00662267203114535,0.24366180910951543,-2.989284141962787,-2.642946801854025,-2.4793251696000107,-2.3097399955875924,-2.0424225170930765,1353.6563721363564,0.9993165170120292
ITA,PZ,bd15,-0.4512913231760301,0.01004676705027504,0.3972521084436816,-1.2329424610271054,-0.709118161148049,-0.4520648239951722,-0.1789828572909527,0.32702016519188937,1563.434735680314,0.9991991603640484
ITA,PZ,bd30,0.2414447637559085,0.01049443515911701,0.36172028315850047,-0.49289312006217473,7.837945894781997e-4,0.2530599396908864,0.4943057547883258,0.9548231305816018,1188.0304913524258,0.9993315883254156
ITA,PZ,bg[1],-930784679948456e9,6752529892664238e8,1254992129224237e9,-3665905784849913e9,-1954301390650715e9,-49830935466475226e7,12278111524281317e7,8543334133929535e8,3.454211878887955,2.4032371990293586
ITA,PZ,lp__,-137.87821471784048,0.03923720236977884,1.1884078239935498,-140.9252247601821,-138.48081746422582,-137.5473876679644,-136.99668691181128,-136.53025519118208,917.3497266349603,0.9990460518839708
JPN,C1,bg,-0.00655251182682292,4.766202427242631e-4,0.01576313390412191,-0.03819944109133132,-0.01703161196401322,-0.00667843723272639,0.00387777130959494,0.02418693317663981,1093.8056506178534,1.004426759748866
JPN,C1,b0,0.8331921882352644,1.058275759472201e-4,0.00366329670745044,0.8260631373999685,0.830636783495573,0.8330613554622227,0.8357362917029758,0.840325838554525,1198.247397421387,1.002574574005375
JPN,C1,bg,-0.00655251182682292,4.766202427242631e-4,0.01576313390412191,-0.03819944109133132,-0.01703161196401322,-0.00667843723272639,0.00387777130959494,0.02418693317663981,1093.8056506178534,1.004426759748866
JPN,C1,sigma,0.08234589626923663,4.3652487014984894e-5,0.00169557018524921,0.0790379939129808,0.08119963483786874,0.08235499046908593,0.08349211298679737,0.08544320392653934,1508.7370627293776,0.9993305431979922
JPN,C1,lp__,1184.7261306944329,0.03675753048438708,1.164978127385769,1181.8227552622902,1184.1787266457864,1185.024196007646,1185.6031784847537,1186.0835526334504,1004.4836933057414,1.000018155979042
JPN,C2,bg,-0.02546788107610367,0.00169329634272905,0.06239368524520672,-0.1510067156804848,-0.06712928482649128,-0.02819915987369545,0.01653960107545963,0.1015864971103462,1357.7360042898931,1.0025563853467747
JPN,C2,b0,0.22480403294263665,3.8836748384422806e-4,0.01457836308320684,0.1963342253498166,0.2151476607195653,0.22495372175819756,0.2346484626061611,0.2537490239529455,1409.06751309312,1.003528258656972
JPN,C2,bg,-0.02546788107610367,0.00169329634272905,0.06239368524520672,-0.1510067156804848,-0.06712928482649128,-0.02819915987369545,0.01653960107545963,0.1015864971103462,1357.7360042898931,1.0025563853467747
JPN,C2,sigma,0.22147581104651065,2.1897387303351567e-4,0.00871223123577603,0.2051231814646117,0.21547182135207604,0.22134794596871632,0.2271499051340641,0.2382131870314511,1582.9754796852098,0.9989294160432252
JPN,C2,lp__,26.663808719511913,0.03820436949288031,1.2247223196934356,23.454443732784583,26.141983943703146,26.951101754389377,27.514732528185657,28.025386380525337,1027.659382944155,1.0025399064075649
JPN,PC1,bg[1],14836161567170634e8,20890673808100803e8,4375974661828384e9,-7372445009497659e9,-1586657174063367e9,22840255853125e11,4299794334033203e9,7958324134788028e9,4.387778556641897,1.6575934944861486
JPN,PC1,b0,1.5698010996706104,0.00360839089733153,0.14649322976723797,1.2929390518217203,1.4691948869569291,1.5668928764836147,1.6719252718900142,1.8649593846759192,1648.192566197704,1.0002435166172696
JPN,PC1,bd15,-0.41187542934574456,0.00824126850363515,0.3283583935149362,-1.0695473990032789,-0.63025463825222094,-0.41826134024885153,-0.18471265663623593,0.23620892155651585,1587.4794672334128,1.000545429262326
JPN,PC1,bd30,-0.0850281599711439,0.00759967390709948,0.2770510744977815,-0.6043726277980437,-0.2782318331103776,-0.09294072668220647,0.09749642165733743,0.49479354552668325,1329.0146320817655,0.9994828537701672
JPN,PC1,bg[1],14836161567170634e8,20890673808100803e8,4375974661828384e9,-7372445009497659e9,-1586657174063367e9,22840255853125e11,4299794334033203e9,7958324134788028e9,4.387778556641897,1.6575934944861486
JPN,PC1,lp__,-243.11266944697869,0.03836120117817464,1.195623107546764,-246.07230983175273,-243.70524205023875,-242.80447547977292,-242.23053346090683,-241.7310497387135,971.4136571985352,1.0014841970505055
JPN,PZ,bg[1],-2239538463386481e8,9446391057706976e7,5279800845551979e8,-1227966683960565e9,-4358251521224184e8,-14231223581590132e7,-2935825852579299e7,50803145369111705e7,31.23944011931332,1.0616696593051045
JPN,PZ,b0,-2.5523445669165783,0.00543789304812637,0.22083383677106128,-2.984448695749927,-2.6983101814675123,-2.5433543114823034,-2.3999751821132,-2.1505693894719315,1649.187037259865,1.0012036220067944
JPN,PZ,bd15,0.4607345587947486,0.01246126984197709,0.4876822700789556,-0.48329017748596653,0.12250451115450176,0.4588659885125213,0.7882757212836732,1.4115450628130921,1531.6140186505,1.0007685020415438
JPN,PZ,bd30,-0.39724082780919673,0.01118930989096845,0.4291525622840354,-1.2376637457252442,-0.6840669789875526,-0.3810141040801323,-0.09815973767636856,0.4113181699942709,1471.01403331318,1.000865559963472
JPN,PZ,bg[1],-2239538463386481e8,9446391057706976e7,5279800845551979e8,-1227966683960565e9,-4358251521224184e8,-14231223581590132e7,-2935825852579299e7,50803145369111705e7,31.23944011931332,1.0616696593051045
JPN,PZ,lp__,-127.88034894190244,0.0407133502585056,1.2132207825886967,-131.1974689234481,-128.40266073504705,-127.59747103561172,-126.99277058443091,-126.4704299919807,887.9857560947281,1.0026097498511468
