SID,Model,Var,mean,se_mean,sd,X2.5.,X25.,X50.,X75.,X97.5.,n_eff,Rhat,value_set
JPN,PC1,bg[1],130405132726735e10,8831257576721196e8,3002625181075188e9,-4226370515913261e9,-8697092091614964e7,10493336439866297e8,1909877555010755e9,1102756757175702e10,11.55998155861553,2.0962787213363008,uk
JPN,PC1,lp__,-264.91298837557724,0.04902467965568427,1.2355869559094217,-268.163522595707,-265.5088326806561,-264.58731362041596,-263.99880946109107,-263.5098213792331,635.2096695690165,1.0019190585544255,uk
JPN,PZ,b0,-1.8918438635767816,0.00447285005092615,0.1816064766879145,-2.2484168289307545,-2.011819405358961,-1.8900244709617224,-1.7583797115434543,-1.5526174994019324,1648.519116522061,0.999517945485856,orig
JPN,PZ,bd15,0.24966728903388125,0.00983467632068013,0.39819445460911496,-0.519876806821804,-0.01288922664709113,0.23659407473764385,0.5046624879037067,1.0524137065348844,1639.3446709942557,0.9996546208738188,orig
JPN,PZ,bd30,-0.5420489625444673,0.01022444721630016,0.35873158856354137,-1.2803749966234803,-0.7744971328573105,-0.5349751530050362,-0.3065038470025983,0.15205717461023693,1231.0042915085176,0.9999375070986914,orig
JPN,PZ,bg[1],-1263160427316722e7,7590005510226405e8,16881919717131648e8,-4596553096095748e9,-5459098354268618e8,8028418217633951e7,12329466698426638e8,24332928747785883e8,4.94720012508314,2.422859637493554,orig
JPN,PZ,lp__,-177.71000336327452,0.04022297285925801,1.2405831589425511,-180.91961204517384,-178.27465139724634,-177.39060396291887,-176.80308067805603,-176.27686769170754,951.269189507417,0.9997713804972596,orig
JPN,PZ,b0,-1.7234652433816855,0.00393503974308805,0.16284724475912704,-2.054972478405997,-1.8272346101697616,-1.7171840895997494,-1.6096408795186965,-1.4180460023807913,1712.6262018899467,1.0018795861963037,uk
JPN,PZ,bd15,0.23704914259796656,0.01056020169997908,0.42601561642862007,-0.5752433141128831,-0.05042674887883353,0.23250388430621036,0.5277572691079102,1.0403059590536037,1627.446092776544,0.9997916950779676,uk
JPN,PZ,bd30,-0.77194663027383,0.00868335003364274,0.34670458977645224,-1.4225866204868236,-1.0037575007783457,-0.7736625381376308,-0.5330096630942156,-0.09208742426928064,1594.206463804319,0.9990425010571596,uk
JPN,PZ,bg[1],547808697959721e9,9308525056777874e8,1919648350118524e9,-3740394163199918e9,-5234144857981784e8,9328036815421128e8,18645609951056735e8,4109618811732667e9,4.252865182893776,2.299125786112698,uk
JPN,PZ,lp__,-186.1328629810601,0.03862461751505238,1.183182033428452,-189.1511748565192,-186.67865195234555,-185.83384115727935,-185.26240713773672,-184.75062667240508,938.3713702966788,1.0031033162415204,uk
