Age,QL00_M,QL00_L,QL00_U,QL15_M,QL15_L,QL15_U,QL35_M,QL35_L,QL35_U,Var
63,0.13494415001602506,0.12745075856041588,0.1422963140073404,0.13420054284517863,0.126780544009584,0.14149708626962101,0.1332194574221407,0.12589776958789942,0.14043185708555075,s12
64,0.13591536635472123,0.12837653207842292,0.14318685958027436,0.13515374141822017,0.12769605779699467,0.1423824242442598,0.13416543163355577,0.12677846675970342,0.14132430342141494,s12
65,0.13690296519381887,0.1293052651682833,0.14418308870698995,0.1361375779832858,0.12861462350628838,0.1433481666740736,0.13512957547229254,0.12770607233296477,0.14225029863920435,s12
66,0.13788966093807742,0.13034945949273316,0.1451392625368612,0.13712396831778922,0.12963958735310183,0.14428275283340802,0.13610173463545647,0.12870553193664738,0.14316888592749974,s12
67,0.1388968452684106,0.13126502136836624,0.1462425409834446,0.138103285481393,0.13055189504269699,0.14537015374146064,0.13706804501570066,0.12961703599013263,0.1442236069206518,s12
68,0.13984449034271962,0.1321845855966879,0.14742759139733405,0.13905170053348384,0.13145645611550463,0.14655245310715778,0.13800171877394263,0.1304933991961866,0.14540213489434242,s12
69,0.14090649034604608,0.13306644955694352,0.14862430703974958,0.14009708045300906,0.13232465146690936,0.14773991479716264,0.13901987989636927,0.1313487642887315,0.1465773379479925,s12
70,0.14187306155291912,0.13389754852809965,0.14966028989057864,0.14104566773553107,0.13314621979817876,0.1487502476447388,0.13995324359484457,0.1321578822611333,0.14755438389646353,s12
71,0.14286265341054388,0.13475135178782466,0.1509087201098402,0.14202356843162955,0.13398205967445398,0.14999043061663825,0.14094198562470356,0.13297310896544212,0.14875824387573588,s12
72,0.14391027753947372,0.13571433212495723,0.1521759202734662,0.14306649979697825,0.13493692992945486,0.15124767399723943,0.1419572511747405,0.13391460331876134,0.15002787053765287,s12
73,0.14498043853294965,0.1366789421033569,0.1533736276267479,0.14410724456116297,0.13588948372276982,0.15243481301321002,0.14298116238688993,0.13485141184900096,0.15119645525333753,s12
74,0.1460340764035605,0.13754678156164984,0.15463198698161099,0.1451591816919527,0.1367469193890847,0.15365984856887044,0.1440128413596347,0.1356952647140171,0.15239709890749562,s12
75,0.147138963381608,0.13842597555158007,0.15588600667108252,0.1462282138468809,0.13761561735307992,0.1549111397429952,0.1450551759569268,0.13655025942333252,0.15361244991542708,s12
76,0.1482396750192862,0.13931088433042788,0.1571407036803569,0.14732635890170792,0.13848989296561812,0.15614926195277465,0.14610299932212106,0.13741065461232843,0.15484689902220505,s12
77,0.1493266548733322,0.14019516530939294,0.1585402799163175,0.14841453196014923,0.13936400781572292,0.1575267823576813,0.14721228038670509,0.13827151733997556,0.15619578770592124,s12
78,0.1504364857063601,0.14109378745714835,0.15977426453622057,0.14951292733639954,0.14025078127042528,0.15873505938904495,0.14830753430590227,0.13914281574787724,0.15738610144277151,s12
79,0.15150487173638805,0.14188547252115263,0.16113550915381328,0.15057103809079259,0.1410738865472893,0.16009775266065424,0.14933913482323943,0.13994081183515186,0.15873537767758628,s12
